1,0,0,1,1,5,0,1,1,0,0,0,3,0,3,1,1,1,0,1,20,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,1,0,0,0,0,1,0,1,1,0,0,0,1,0,8,12,5,2,4,3,6,0,3,5,4,3,5,-2.77
0,0,1,1,0,1,0,1,2,0,0,0,1,1,1,1,1,2,0,1,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,1,1,0,1,0,0,0,0,5,9,3,3,3,3,2,0,3,1,1,4,5,-3.85
1,0,0,1,0,0,1,0,0,0,0,3,2,0,0,2,2,2,1,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,1,0,0,1,0,7,9,4,2,3,3,4,0,3,0,3,8,2,0.15
1,1,1,2,0,3,0,1,0,1,0,1,0,1,2,2,0,1,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0,6,12,4,3,3,2,5,1,4,3,0,6,5,-3.3
0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,1,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,4,0,0,0,0,0,0,0,9,6,0,9,0,1,5,0,9,4,0,2,0,11.33
0,0,0,1,1,0,0,2,0,4,0,0,1,2,0,2,0,1,1,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,1,3,0,0,0,0,0,1,0,10,5,2,7,0,3,3,0,7,0,3,4,1,7.4
2,0,3,2,0,0,0,2,1,0,1,0,1,0,0,3,0,1,0,2,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,2,0,0,0,0,0,0,0,0,2,0,9,9,8,3,1,3,3,0,5,0,2,5,6,0.14
1,0,0,0,2,1,0,0,0,2,3,0,1,0,0,1,0,3,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,5,1,0,0,0,1,1,1,13,2,2,5,0,6,2,0,6,1,6,2,0,10.96
3,0,0,1,1,2,0,0,0,0,0,2,0,0,0,1,1,2,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,6,7,4,2,2,2,3,0,5,2,1,4,1,3.64
0,0,2,0,2,0,0,0,1,0,0,1,0,1,3,2,0,1,0,1,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,10,2,1,5,4,2,0,1,0,2,5,6,-9.16
4,0,1,0,1,2,0,0,0,3,0,0,1,0,0,1,3,3,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,2,2,1,0,1,0,1,0,0,13,7,6,6,0,5,3,0,10,2,2,5,1,10.2
3,0,0,1,0,3,1,0,0,2,1,0,0,1,0,1,2,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,1,0,0,2,0,0,0,0,0,0,0,0,6,9,4,2,0,4,5,0,5,3,1,4,2,3.79
2,0,1,0,1,0,0,1,2,1,1,1,0,0,0,0,1,0,0,2,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,8,5,3,2,3,5,0,0,4,0,2,4,3,1.3
0,0,1,1,1,2,0,1,0,1,0,2,3,1,0,2,1,2,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,2,0,2,0,0,0,0,0,0,1,0,8,10,5,4,2,3,4,0,4,2,4,6,2,2.65
1,0,1,1,2,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,4,7,3,0,1,4,3,0,1,0,2,4,4,-2.52
0,0,2,0,1,1,0,1,1,0,0,0,3,1,1,3,0,1,0,0,15,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,6,9,5,2,2,2,4,0,2,1,4,4,4,-2.73
0,1,0,0,0,4,1,2,1,1,0,1,2,0,0,2,1,0,1,1,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5,1,0,0,0,0,0,1,2,0,0,1,1,0,0,8,10,2,3,2,2,8,1,3,4,3,6,2,4.25
1,0,0,1,2,2,0,0,2,1,0,1,0,1,1,0,0,1,1,1,15,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,7,8,2,2,4,4,3,0,3,2,3,3,4,-0.73
3,0,0,2,0,1,0,0,1,1,0,0,1,2,0,2,0,0,1,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,8,6,1,1,2,4,0,4,1,2,4,3,-0.71
2,0,0,2,1,0,0,0,3,0,0,0,0,2,2,0,0,2,0,0,14,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5,9,4,2,5,3,0,0,4,0,1,2,7,-8.15
0,0,1,0,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,1,2,6,0,0,5,1,2,2,0.24
2,1,0,0,2,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,2,0,0,0,1,1,0,11,2,2,5,2,3,0,1,7,0,3,1,2,8.13
1,0,1,1,0,0,2,2,0,0,0,0,4,0,1,3,3,2,0,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,2,0,2,0,0,1,1,0,0,0,0,0,0,0,9,11,7,4,1,3,5,0,5,0,4,6,5,0.36
1,0,0,1,1,1,0,2,2,0,0,0,2,0,0,1,2,1,0,1,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,2,1,0,1,0,0,1,0,0,8,7,4,3,2,4,2,0,4,1,3,4,3,2.61
1,0,1,1,1,1,0,0,1,3,0,0,1,1,1,3,1,0,0,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,1,1,0,1,0,0,0,0,0,1,0,0,6,10,4,3,2,3,4,0,4,1,2,5,4,-1.52
0,1,1,0,0,3,0,3,0,1,0,1,1,0,0,2,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,1,0,3,0,0,0,0,0,0,0,0,6,9,2,4,1,2,5,1,4,3,1,6,1,4.91
2,1,0,2,3,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,2,0,1,0,0,0,0,2,1,9,6,4,3,1,4,2,1,5,1,3,3,3,4.54
2,2,0,4,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6,9,6,1,2,1,3,2,3,1,1,3,7,-3.27
2,0,1,0,1,1,1,3,1,3,0,0,2,1,1,0,2,0,0,1,20,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,1,0,2,2,0,0,0,0,0,2,0,12,8,5,6,2,5,2,0,8,1,3,4,4,4.45
1,0,2,1,2,3,0,2,0,1,1,0,0,1,1,1,0,0,0,1,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,2,0,1,0,1,0,1,0,1,8,9,4,3,1,5,4,0,4,3,3,3,4,3.06
1,0,2,1,1,1,0,1,2,0,0,1,2,0,3,2,0,1,1,1,20,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,2,0,0,0,1,0,1,1,0,8,12,6,2,6,2,4,0,3,1,4,4,8,-8.21
2,0,0,3,1,0,0,2,0,0,0,2,2,0,1,2,1,1,0,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,2,0,0,0,1,0,1,0,1,0,0,9,9,7,3,3,3,2,0,5,0,3,6,4,0.05
3,0,0,2,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,1,0,0,1,1,0,0,1,0,9,6,6,2,1,4,2,0,5,1,2,4,3,3.4
0,0,1,2,1,3,0,1,1,0,0,0,2,0,2,5,2,1,1,0,22,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,1,1,1,0,0,1,0,0,1,0,0,1,0,0,6,16,5,2,3,3,9,0,2,3,4,7,6,-3.8
2,0,0,3,0,1,0,1,0,1,0,0,0,0,1,2,1,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,1,0,0,2,0,0,0,0,0,0,0,6,8,5,4,1,1,3,0,6,1,0,3,4,1.16
0,0,0,3,1,3,1,1,1,0,1,1,2,0,0,0,0,0,0,1,15,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,6,9,5,1,2,3,4,0,1,3,4,2,5,0.25
2,0,1,3,0,1,0,1,0,2,0,0,0,1,1,4,1,0,0,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,1,0,2,0,0,0,0,0,0,1,0,6,12,6,3,1,3,5,0,5,1,0,7,5,-1.79
0,0,1,1,0,0,0,2,0,2,0,1,2,1,0,3,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,1,0,2,1,0,0,0,0,0,0,0,6,9,4,4,1,3,3,0,4,0,2,7,2,1.21
0,0,0,2,1,5,0,0,2,0,0,0,2,1,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,10,4,0,2,2,5,0,0,5,3,1,4,-1.5
1,1,2,3,1,2,1,0,0,0,0,0,1,0,0,1,3,2,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,6,12,7,2,0,4,4,1,3,2,2,5,6,0.59
0,0,1,3,1,2,0,1,1,2,0,1,1,0,2,1,3,0,0,1,20,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,2,0,0,1,0,0,0,0,1,0,1,6,14,5,3,4,5,3,0,3,2,2,6,7,-4.76
1,0,0,1,0,0,0,2,0,3,0,1,0,2,2,2,1,0,0,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,6,9,2,5,3,3,2,0,6,0,0,6,3,-2.13
0,1,1,1,0,0,0,2,2,1,0,0,2,0,1,3,0,1,0,0,15,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,7,8,4,4,3,0,3,1,4,0,2,4,5,-2.28
0,0,3,1,1,1,0,0,0,2,0,1,0,2,3,2,0,0,0,0,16,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,13,4,2,4,3,3,0,2,1,1,5,7,-10.08
1,0,0,0,1,0,0,1,1,0,0,1,0,2,3,4,1,0,0,0,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,12,1,1,5,4,4,0,2,0,1,8,4,-9.15
0,0,0,0,1,0,1,0,1,3,0,0,2,1,0,2,2,2,0,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,3,1,0,0,0,0,0,1,0,8,7,2,5,1,4,3,0,5,0,3,5,2,3.56
3,0,0,1,1,0,0,0,0,0,0,2,0,1,2,0,0,3,0,1,14,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,8,6,4,3,4,3,0,0,6,0,1,4,3,-1.66
2,0,3,0,2,0,0,0,2,1,0,1,1,1,0,1,0,1,0,0,15,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,7,8,6,2,3,3,1,0,4,0,3,3,5,-1.63
1,0,0,2,0,0,0,1,0,0,0,0,0,2,2,3,2,3,0,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,5,11,3,4,2,4,3,0,5,0,0,7,4,-3.64
1,0,2,1,2,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,12,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,7,4,1,0,5,2,0,2,0,2,4,4,-0.5
0,0,0,5,0,0,1,0,1,1,0,0,0,2,2,2,0,0,0,1,15,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,13,5,1,3,3,3,0,1,0,0,5,9,-11.4
1,0,1,1,1,2,0,1,0,1,0,0,2,0,0,0,1,1,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,1,0,1,1,0,0,0,0,2,0,1,9,5,5,3,0,4,2,0,4,2,3,3,2,5.36
0,0,0,0,2,0,1,1,1,0,0,1,1,0,0,0,1,2,0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,6,4,1,3,2,3,1,0,3,0,3,2,2,3.31
1,0,2,0,1,1,0,2,1,1,0,1,2,0,0,1,1,0,1,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,2,1,0,1,0,0,0,1,0,8,7,5,3,2,2,3,0,4,1,4,3,3,2.85
1,0,1,2,0,0,0,0,2,0,0,0,5,1,0,4,2,2,0,1,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,1,0,0,0,0,2,0,0,0,0,0,0,1,0,9,12,9,2,2,4,4,0,3,0,5,8,5,-3.41
0,0,3,2,1,0,2,0,2,0,0,2,0,1,0,0,0,1,0,1,15,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,12,5,1,4,3,2,0,1,0,1,4,9,-7.86
0,0,0,0,1,3,0,1,0,4,2,2,0,1,0,2,1,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,1,0,4,3,1,0,1,0,0,0,0,10,9,0,7,2,5,5,0,7,3,3,6,0,8.87
1,0,0,5,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,15,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5,10,7,2,1,1,4,0,3,1,2,2,7,-3.49
0,0,0,0,0,3,0,0,0,2,0,0,2,0,2,3,0,0,2,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,0,0,0,1,1,0,0,0,0,1,1,0,6,8,2,2,2,0,8,0,2,3,4,3,2,-0.18
2,0,3,2,1,2,0,2,1,1,0,0,0,0,1,1,0,0,0,2,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,2,8,10,7,3,2,3,3,0,5,2,1,3,7,-0.66
2,0,2,0,1,0,1,0,1,3,2,1,0,1,0,1,1,1,0,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,0,1,2,0,0,0,0,1,0,0,9,8,4,4,2,5,2,0,6,0,3,4,4,2.41
1,1,3,0,2,0,0,1,2,1,0,1,0,0,0,3,1,0,0,2,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,2,8,10,4,2,3,5,3,1,3,0,2,8,5,-0.82
2,0,2,2,0,0,0,4,2,0,0,2,0,1,0,1,1,0,0,1,18,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,1,0,0,0,0,0,0,1,0,7,11,6,4,4,3,1,0,6,0,0,6,6,-1.9
3,0,0,1,0,0,0,1,3,0,1,2,1,0,1,0,0,0,1,0,14,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,7,7,5,1,6,1,1,0,4,0,3,2,5,-4.52
0,0,0,0,0,3,0,0,1,0,0,1,4,0,1,1,4,2,0,1,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,1,0,0,0,2,0,0,1,0,0,0,0,0,7,11,4,2,3,5,4,0,2,3,4,7,2,-0.85
2,0,0,1,0,0,0,1,2,1,0,2,0,0,1,5,2,1,0,1,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,1,1,1,0,1,0,0,0,0,0,0,1,0,6,13,3,3,5,3,5,0,5,0,0,10,4,-3.81
0,0,1,1,0,1,0,2,2,0,1,0,1,0,2,2,2,1,1,0,17,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,3,1,0,0,0,0,0,1,0,6,11,3,3,4,3,4,0,3,1,3,4,6,-4.27
2,0,1,1,0,2,0,0,2,2,0,0,0,0,0,1,2,0,1,1,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,6,9,4,2,2,3,4,0,4,2,1,4,4,0.47
1,0,0,2,1,1,0,1,1,2,0,1,1,2,0,0,2,0,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,9,4,3,2,5,1,0,4,1,2,5,3,0.35
0,1,1,0,0,1,0,0,2,2,0,0,1,3,0,1,1,2,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,6,9,2,4,2,4,2,1,4,1,1,6,3,-1.51
2,1,1,1,1,4,0,0,0,3,0,1,2,0,1,2,1,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,3,1,0,1,0,2,0,0,0,0,0,1,0,0,9,11,6,3,2,2,6,1,5,4,3,5,3,2.7
2,0,2,0,0,2,0,0,1,0,1,0,0,1,2,1,1,2,0,0,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,5,10,4,2,3,3,3,0,4,2,1,3,5,-4.44
1,0,0,3,1,2,0,0,0,2,0,0,2,1,1,2,2,2,0,0,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,0,0,1,0,3,0,0,0,0,0,1,0,0,8,11,6,4,1,4,4,0,5,2,3,5,4,1.23
0,0,2,3,0,2,0,2,0,4,0,0,1,1,2,1,1,1,0,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,2,0,1,2,0,0,0,0,0,0,0,8,12,6,7,2,2,3,0,7,2,1,3,7,-1
0,0,0,1,1,0,0,2,2,0,0,0,2,0,0,2,3,2,0,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,0,0,3,0,1,1,0,0,0,0,0,7,8,3,4,2,4,2,0,4,0,3,5,3,2.1
1,0,1,1,0,1,0,0,2,1,0,0,0,1,3,2,2,1,0,1,17,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,4,13,3,2,5,4,3,0,3,1,0,6,7,-10.04
1,0,2,0,1,0,1,0,3,1,0,0,1,0,3,2,2,2,0,1,20,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,1,1,0,0,0,2,0,0,7,13,4,3,6,4,3,0,4,0,2,5,9,-9.34
0,0,0,0,0,0,0,2,3,1,1,3,0,2,0,0,1,0,0,2,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1,0,6,9,0,3,6,6,0,0,3,0,1,8,3,-3.61
