10.526,0,15.789,15.789,0,0,0,0,10.526,5.2632,10.526,0,0,5.2632,5.2632,0,0,5.2632,0,15.789,-3.3339,49.296,-0.18592,1.1231,0.32311,-2.2156,43.742,-0.34239,-0.12077,0.3377
6.6667,6.6667,6.6667,0,0,6.6667,0,6.6667,13.333,0,0,6.6667,0,0,6.6667,13.333,13.333,13.333,0,0,-0.20521,34.706,0.72651,-0.70017,0.22677,0.056904,39.542,0.63084,-0.042297,0.23032
10,5,0,15,0,15,5,0,0,5,5,5,0,0,10,0,5,10,5,5,0.34196,47.764,-0.3277,-0.10054,0.2852,2.0217,39.208,0.0042184,0.174,0.28476
12.5,6.25,6.25,0,6.25,6.25,0,0,0,0,0,0,12.5,12.5,6.25,6.25,12.5,12.5,0,0,-0.1391,47.345,-0.33937,-0.2245,0.22834,-0.088154,33.838,0.09237,-0.51167,0.23569
10,5,0,0,5,5,0,5,15,15,0,5,5,0,5,0,10,5,5,5,-0.16212,48.61,-0.29917,-0.47685,0.26869,0.12884,96.639,0.74035,0.79073,0.28033
20,0,0,6.6667,0,13.333,0,0,0,13.333,13.333,6.6667,13.333,0,6.6667,0,6.6667,0,0,0,3.9345,20.758,0.33694,0.36796,0.21926,-4.6687,21.107,0.046156,-0.062945,0.2265
7.1429,0,7.1429,7.1429,7.1429,0,0,0,14.286,0,0,7.1429,14.286,0,7.1429,0,7.1429,14.286,0,7.1429,-0.048927,32.66,-0.43643,0.099497,0.24302,0.12106,43.367,0.031511,1.1718,0.24413
13.333,0,6.6667,13.333,20,0,0,6.6667,6.6667,13.333,0,0,0,0,6.6667,0,6.6667,6.6667,0,0,-0.16019,80.544,-0.2456,-0.11442,0.23871,0.019158,64.125,-0.076065,-0.12539,0.23264
6.6667,0,13.333,0,6.6667,0,0,6.6667,0,13.333,0,6.6667,13.333,0,6.6667,13.333,0,13.333,0,0,-0.059171,39.009,0.15627,-0.62969,0.20965,0.10535,63.546,-0.75045,0.53605,0.21295
6.25,0,6.25,0,0,12.5,0,12.5,0,0,6.25,0,0,0,12.5,0,18.75,18.75,0,6.25,3.3592,95.879,0.17256,-0.32946,0.20987,-5.9854,89.832,0.050443,-0.46206,0.21594
4.5455,0,9.0909,9.0909,0,4.5455,0,0,0,13.636,0,4.5455,13.636,18.182,0,4.5455,0,13.636,0,4.5455,-0.17535,18.117,-0.30489,-0.50757,0.23407,0.074008,25.689,0.071211,0.033092,0.24414
6.6667,0,13.333,13.333,0,20,0,0,6.6667,0,0,0,0,0,0,20,0,0,13.333,6.6667,-0.084686,21.972,0.12061,-1.0051,0.35875,0.012515,8.8927,-0.88034,0.45427,0.36457
0,0,0,28.571,7.1429,0,0,0,14.286,0,0,0,0,21.429,14.286,7.1429,0,0,0,7.1429,0.33786,9.7827,-0.0647,1.8252,0.29828,0.33468,9.85,-0.5945,1.4861,0.29803
7.1429,0,7.1429,7.1429,7.1429,14.286,0,0,7.1429,0,7.1429,7.1429,0,7.1429,14.286,7.1429,0,0,0,7.1429,-5.948,27.41,0.58758,-0.35104,0.30103,-4.5039,11.305,0.059925,0.072383,0.29976
0,0,0,20,0,6.6667,6.6667,13.333,0,6.6667,6.6667,6.6667,6.6667,0,0,6.6667,13.333,0,0,6.6667,6.2432,86.602,0.26171,0.035193,0.26514,-0.1345,107.59,-0.45108,-0.57244,0.26175
0,0,0,0,10,10,20,0,0,0,0,10,10,10,10,0,0,10,0,10,-0.13532,30.047,0.95984,-0.41057,0.28691,-0.044931,56.403,0.54857,-0.098916,0.28545
6.6667,0,0,0,6.6667,0,0,20,6.6667,6.6667,0,0,20,0,6.6667,20,0,6.6667,0,0,-0.19766,4.9046,0.12316,-1.0557,0.20486,-0.11317,23.732,-0.43821,0.57534,0.2086
20,6.6667,0,13.333,20,0,6.6667,0,0,0,6.6667,0,0,0,0,0,13.333,13.333,0,0,3.9795,87.013,0.3691,-0.084079,0.27932,2.5076,71.182,0.59874,0.33121,0.27155
8.3333,0,8.3333,8.3333,8.3333,0,0,8.3333,0,0,8.3333,8.3333,0,8.3333,25,8.3333,0,0,0,0,-0.2733,25.66,-0.36196,-0.069727,0.27682,-3.8889,31.603,-0.29701,1.0894,0.28458
0,0,7.6923,0,0,0,7.6923,0,7.6923,23.077,0,0,7.6923,0,7.6923,15.385,15.385,7.6923,0,0,0.188,64.213,-0.26349,0.3313,0.20967,-0.043582,56.175,-0.14036,-0.011328,0.21975
6.25,0,6.25,12.5,0,0,0,0,0,12.5,6.25,6.25,6.25,12.5,12.5,0,6.25,0,12.5,0,2.4983,40.438,-0.49217,-0.33581,0.32862,-3.7772,12.052,0.5029,0.2358,0.3441
0,6.6667,13.333,13.333,0,6.6667,6.6667,6.6667,0,0,0,6.6667,6.6667,0,0,6.6667,6.6667,20,0,0,0.10575,83.142,0.051166,-0.17763,0.23544,0.079854,76.596,-0.14236,0.34196,0.23065
6.6667,6.6667,6.6667,0,0,6.6667,0,6.6667,20,13.333,0,6.6667,0,0,0,13.333,6.6667,0,0,6.6667,-0.075118,22.798,0.53765,-0.4446,0.25568,-0.20454,42.249,0.35482,-0.66474,0.26648
0,0,6.25,6.25,0,0,6.25,12.5,6.25,0,6.25,0,12.5,0,6.25,12.5,6.25,12.5,6.25,0,2.8585,54.477,-0.47696,-0.12735,0.29183,-2.2792,60.519,0.27432,-0.16004,0.29605
4.7619,0,9.5238,0,0,14.286,0,0,4.7619,14.286,4.7619,0,19.048,0,4.7619,4.7619,14.286,0,4.7619,0,0.14209,16.982,-0.42444,0.12049,0.23387,0.75127,44.946,-0.44776,0.085298,0.24286
6.6667,0,13.333,0,6.6667,0,0,0,0,0,0,0,0,20,20,20,0,13.333,0,0,0.20889,38.686,-0.20244,0.56982,0.22765,0.092396,24.288,-0.38519,0.035661,0.23034
0,0,16.667,11.111,0,5.5556,0,0,11.111,16.667,0,0,5.5556,5.5556,0,11.111,11.111,5.5556,0,0,0.13193,45.322,0.45975,1.0153,0.23071,0.14048,37.379,0.36053,0.32136,0.22507
40,0,6.6667,0,0,13.333,0,0,0,6.6667,0,0,20,0,0,0,6.6667,0,0,6.6667,0.011907,1.9357,-0.48752,2.3014,0.18048,0.065577,17.896,-0.15319,2.3744,0.17984
11.111,0,0,0,0,0,0,0,11.111,16.667,16.667,0,16.667,5.5556,5.5556,5.5556,5.5556,5.5556,0,0,-10.742,32.678,0.04068,0.5159,0.26693,130.82,60.57,0.26754,0.10364,0.27535
11.765,0,11.765,11.765,0,0,0,23.529,11.765,0,0,5.8824,0,5.8824,0,5.8824,5.8824,0,0,5.8824,-0.10959,39.547,0.41188,0.68248,0.26034,0.03084,37.116,0.2829,0.054624,0.25809
11.765,0,5.8824,17.647,0,5.8824,0,5.8824,0,11.765,0,0,0,5.8824,5.8824,17.647,5.8824,0,0,5.8824,0.033075,46.405,0.48785,0.21416,0.22768,-0.10119,36.525,0.20528,-0.16536,0.23159
6.6667,0,0,6.6667,0,13.333,0,0,0,13.333,0,0,13.333,6.6667,0,13.333,0,13.333,0,13.333,0.019021,73.025,0.069868,-0.19191,0.22396,-0.00053077,60.886,-0.66683,0.21678,0.22295
16.667,0,0,8.3333,8.3333,0,0,0,8.3333,8.3333,0,0,0,16.667,8.3333,8.3333,8.3333,0,0,8.3333,-0.2102,51.699,0.39973,-1.1757,0.24792,-0.1046,32.274,-0.22612,-0.76521,0.23244
0,0,13.333,0,0,0,0,13.333,13.333,13.333,6.6667,0,6.6667,6.6667,0,20,6.6667,0,0,0,-0.3234,24.837,0.60377,0.26562,0.26159,2.1974,76.892,0.58459,0.0092583,0.25938
10,0,5,10,5,10,5,0,0,5,0,0,0,0,5,25,5,10,0,5,-0.10046,31.652,0.15907,-0.2993,0.21544,0.094069,41.167,0.36623,0.509,0.21353
5.2632,0,5.2632,10.526,5.2632,0,5.2632,0,0,5.2632,0,0,21.053,5.2632,5.2632,21.053,0,5.2632,5.2632,0,-0.10581,18.016,-0.0044688,-0.89802,0.25558,-0.00035588,5.4085,0.49534,0.1532,0.24189
0,7.6923,7.6923,0,0,0,7.6923,0,23.077,7.6923,0,0,7.6923,0,7.6923,7.6923,7.6923,7.6923,0,7.6923,-0.019304,77.003,0.013012,-0.17675,0.27932,0.038364,71.513,-0.50381,1.1569,0.27676
17.647,0,5.8824,11.765,0,0,0,17.647,23.529,0,5.8824,5.8824,0,0,0,0,0,0,0,11.765,-0.1907,25.797,0.086531,1.2652,0.29589,-3.3055,28.476,0.14458,0.1944,0.28581
26.667,0,0,13.333,0,6.6667,0,6.6667,0,0,6.6667,0,0,6.6667,6.6667,13.333,13.333,0,0,0,2.7347,19.862,0.54146,-1.5586,0.21237,-2.7179,4.9258,0.59451,0.84186,0.22898
12.5,6.25,6.25,12.5,0,6.25,0,0,6.25,0,0,0,6.25,6.25,6.25,18.75,0,6.25,0,6.25,-0.10349,6.65,0.040248,0.035914,0.24931,0.19431,-1.3354,-0.030858,-0.011806,0.24581
25,6.25,12.5,12.5,0,0,0,0,0,6.25,0,0,0,6.25,6.25,12.5,6.25,0,0,6.25,-0.090817,6.093,0.081244,-0.023977,0.24586,-0.043775,-1.6796,0.097244,-0.63857,0.24181
6.6667,0,0,6.6667,0,6.6667,0,0,20,26.667,0,0,13.333,6.6667,0,6.6667,0,6.6667,0,0,-0.042943,9.1161,0.68632,1.0767,0.21523,-0.077246,23.682,0.12194,0.3986,0.21065
5.5556,0,11.111,5.5556,0,0,0,0,11.111,16.667,0,11.111,5.5556,0,5.5556,11.111,5.5556,5.5556,0,5.5556,-0.19338,25.118,0.39243,-0.29047,0.2349,0.13975,23.48,-0.083723,0.39292,0.23309
5.8824,0,0,0,5.8824,0,5.8824,11.765,17.647,0,0,5.8824,11.765,5.8824,5.8824,17.647,0,5.8824,0,0,-0.0528,19.907,-0.32424,-0.079011,0.24439,-0.058193,24.795,0.26819,-0.95486,0.24862
11.111,0,11.111,0,0,0,11.111,11.111,11.111,0,11.111,11.111,0,0,5.5556,5.5556,0,11.111,0,0,-3.4879,34.766,0.25303,0.23915,0.27676,-5.7766,47.568,0.27546,0.45543,0.27417
11.111,0,5.5556,11.111,0,5.5556,5.5556,5.5556,5.5556,5.5556,0,5.5556,0,0,11.111,11.111,5.5556,5.5556,0,5.5556,-0.079674,23.161,0.02964,-0.17177,0.22521,-0.016338,20.961,0.066092,-0.23672,0.22662
13.333,0,6.6667,6.6667,20,6.6667,0,6.6667,13.333,0,0,13.333,0,0,0,0,6.6667,6.6667,0,0,0.050204,53.836,-0.35919,-0.19734,0.25261,-0.13608,48.76,-0.51601,-0.45088,0.25058
6.25,0,6.25,6.25,12.5,6.25,6.25,0,0,0,0,0,18.75,0,0,12.5,6.25,12.5,0,6.25,0.04715,48.104,-0.064252,0.67052,0.24608,0.028121,55.418,-0.65508,0.19619,0.24621
0,7.6923,7.6923,0,0,0,7.6923,0,23.077,7.6923,0,0,7.6923,0,0,7.6923,7.6923,15.385,0,7.6923,-0.056233,79.815,0.21119,-0.51915,0.26955,0.16615,68.54,-0.55892,1.2442,0.27592
15.789,0,15.789,0,10.526,15.789,0,0,0,15.789,0,0,0,0,15.789,0,5.2632,5.2632,0,0,-0.083992,20.887,0.023653,0.031841,0.19402,-0.019503,75.008,-0.3193,-0.42917,0.19381
7.1429,0,21.429,0,0,0,7.1429,21.429,0,7.1429,7.1429,7.1429,0,7.1429,7.1429,0,0,0,0,7.1429,1.4012,44.878,-0.1497,0.15345,0.29611,-4.4874,83.892,-0.72816,0.028828,0.30121
7.1429,0,7.1429,0,7.1429,0,0,7.1429,0,0,0,7.1429,0,0,0,35.714,7.1429,7.1429,0,14.286,-0.098369,22.23,-0.35188,-0.28403,0.24884,0.042975,64.435,0.29519,0.22344,0.2446
13.333,0,0,0,6.6667,6.6667,6.6667,6.6667,0,13.333,0,0,6.6667,13.333,0,13.333,0,0,0,13.333,0.071229,51.043,0.29935,0.10629,0.25823,0.010404,19.207,0.83619,-0.27038,0.25765
6.6667,0,13.333,26.667,0,0,0,0,13.333,0,6.6667,0,0,0,6.6667,6.6667,6.6667,6.6667,0,6.6667,-1.7056,30.631,0.24511,0.026962,0.279,-1.0618,30.917,0.48829,-0.24277,0.2833
16.667,0,0,0,8.3333,0,8.3333,16.667,16.667,0,0,16.667,0,8.3333,0,0,0,8.3333,0,0,-0.073991,24.671,0.28383,-0.55403,0.25459,-0.39026,32.318,0.68033,-0.1742,0.24875
13.333,0,20,0,13.333,0,0,0,13.333,6.6667,0,6.6667,6.6667,6.6667,0,6.6667,0,6.6667,0,0,0.015514,9.8568,-0.050623,-0.24338,0.2548,0.070985,42.281,-0.045257,0.31008,0.24727
7.6923,0,15.385,7.6923,0,7.6923,7.6923,0,15.385,0,0,15.385,15.385,0,0,0,0,0,0,7.6923,0.09885,22.606,0.49248,0.56674,0.27855,0.017709,8.5927,-0.46111,-0.69254,0.28229
7.6923,0,15.385,7.6923,15.385,0,7.6923,0,0,7.6923,7.6923,0,0,15.385,0,7.6923,0,0,0,7.6923,3.1354,65.396,0.44776,-0.23504,0.32779,-2.5822,27.891,0.021305,0.1823,0.32068
6.6667,0,0,0,6.6667,0,0,13.333,0,6.6667,13.333,6.6667,6.6667,6.6667,13.333,0,13.333,0,0,6.6667,1.6795,120.31,-0.37973,-0.32214,0.28627,4.9978,110.17,0.073452,0.13038,0.26274
13.333,0,6.6667,0,6.6667,6.6667,0,0,0,6.6667,0,6.6667,13.333,0,0,13.333,6.6667,13.333,0,6.6667,0.030971,51.69,-0.64307,0.22536,0.20561,-0.0035423,55.471,0.55566,0.090333,0.21527
0,0,6.6667,13.333,6.6667,6.6667,0,13.333,0,6.6667,0,6.6667,0,0,6.6667,0,13.333,20,0,0,-0.34244,81.176,0.11017,-0.15961,0.20867,0.1381,83.639,-0.09963,-0.19866,0.21535
0,0,0,6.25,6.25,37.5,6.25,0,0,6.25,0,0,6.25,0,6.25,25,0,0,0,0,0.10247,0.756,-0.016562,0.87557,0.1947,-0.045371,18.436,-0.061141,0.11155,0.19724
13.333,0,0,0,0,13.333,0,6.6667,6.6667,13.333,0,6.6667,13.333,0,0,6.6667,6.6667,0,0,13.333,-0.075314,37.754,-0.39801,0.58646,0.22414,0.15695,20.9,0.36627,0.36373,0.21505
13.333,0,6.6667,20,0,6.6667,0,6.6667,6.6667,6.6667,0,0,0,0,6.6667,13.333,6.6667,6.6667,0,0,-0.35299,13.325,0.37923,-0.37773,0.20836,0.077631,25.538,0.53769,-0.161,0.20693
23.529,0,0,5.8824,0,5.8824,0,17.647,0,11.765,0,5.8824,5.8824,0,5.8824,0,5.8824,5.8824,0,5.8824,-0.014819,32.408,0.12543,0.78629,0.19637,-0.14385,56.259,-0.075375,1.073,0.19966
6.25,6.25,6.25,18.75,0,0,0,12.5,6.25,6.25,0,12.5,0,0,6.25,6.25,6.25,6.25,0,0,-0.00192,9.0263,0.5303,0.93875,0.24861,-0.156,55.791,0.37925,0.25978,0.24111
0,0,5.5556,0,5.5556,16.667,0,16.667,5.5556,5.5556,5.5556,11.111,5.5556,0,0,11.111,5.5556,5.5556,0,0,4.7455,47.706,0.25344,-0.25431,0.247,-2.149,33.947,0.2166,0.055716,0.24267
0,11.111,5.5556,11.111,0,11.111,5.5556,0,11.111,5.5556,0,0,0,0,11.111,5.5556,11.111,5.5556,0,5.5556,0.0043176,58.22,0.20452,-0.23395,0.25728,0.03385,51.265,-0.2794,0.51009,0.26587
6.6667,0,13.333,13.333,0,0,0,6.6667,6.6667,0,0,6.6667,0,13.333,6.6667,6.6667,6.6667,0,6.6667,6.6667,0.163,27.289,0.75794,0.37771,0.34089,-0.11132,30.49,0.34741,-0.081478,0.33159
8.3333,0,8.3333,16.667,0,0,0,8.3333,8.3333,16.667,0,0,0,0,25,0,8.3333,0,0,0,0.28035,52.044,0.31118,0.029987,0.2085,-0.24127,19.95,-0.42924,0.43221,0.2013
0,0,6.6667,0,6.6667,6.6667,0,20,13.333,6.6667,6.6667,0,0,6.6667,0,13.333,0,0,0,13.333,3.8452,88.926,-0.065629,0.14312,0.29814,2.9912,75.599,-0.43792,-0.25588,0.29105
0,0,0,5.8824,0,11.765,5.8824,0,5.8824,23.529,5.8824,5.8824,5.8824,5.8824,17.647,0,0,5.8824,0,0,3.2209,37.919,-0.23048,0.73378,0.24122,3.1024,26.364,0.22034,-0.3715,0.23973
0,13.333,6.6667,6.6667,0,6.6667,0,0,0,13.333,6.6667,0,13.333,0,13.333,6.6667,6.6667,0,0,6.6667,1.5786,37.079,-0.0032285,-0.1875,0.27415,-8.0706,22.883,-0.42601,0.37616,0.27155
20,0,0,13.333,0,0,0,6.6667,0,0,0,0,0,26.667,20,0,0,13.333,0,0,0.16728,1.7621,0.27906,0.098407,0.2305,-0.20781,23.352,0.10462,-0.83223,0.23067
13.333,0,6.6667,0,6.6667,0,13.333,0,0,20,6.6667,6.6667,0,6.6667,20,0,0,0,0,0,3.5355,61.041,-0.45544,-0.51128,0.26134,-8.3402,29.039,0.26189,-0.26288,0.26412
0,0,13.333,13.333,6.6667,6.6667,0,0,13.333,0,6.6667,6.6667,6.6667,0,0,0,6.6667,20,0,0,-2.2595,43.786,0.10152,-0.045812,0.26763,-5.9279,20.148,0.34954,-0.67869,0.27304
0,0,11.765,5.8824,5.8824,5.8824,0,0,0,11.765,0,0,5.8824,0,23.529,17.647,5.8824,5.8824,0,0,-0.062238,13.273,-0.080302,0.047742,0.20257,0.18599,23.81,-0.44743,0.26881,0.20611
13.333,0,0,0,6.6667,6.6667,0,6.6667,0,13.333,6.6667,6.6667,0,13.333,6.6667,0,0,6.6667,0,13.333,4.4838,73.398,0.18056,-0.57458,0.27491,3.413,76.361,-0.37364,-0.57653,0.28651
6.25,0,12.5,0,0,12.5,0,0,0,12.5,0,6.25,25,6.25,0,18.75,0,0,0,0,-0.03844,2.911,0.21173,-0.18914,0.20479,-0.021036,2.1386,-0.39122,0.47038,0.20423
13.333,0,6.6667,13.333,0,0,0,0,6.6667,6.6667,0,0,6.6667,13.333,0,0,0,20,0,13.333,-0.029221,24.031,-0.32914,-0.65692,0.25565,-0.12158,30.142,-0.072173,0.078531,0.25047
5.2632,0,0,15.789,0,0,0,0,10.526,15.789,0,0,15.789,0,0,15.789,5.2632,10.526,0,5.2632,0.035494,31.689,0.01562,-0.51433,0.21379,-0.038882,35.894,0.34841,-0.97267,0.21527
26.667,0,0,6.6667,0,6.6667,0,6.6667,0,6.6667,6.6667,6.6667,0,6.6667,6.6667,13.333,6.6667,0,0,0,2.727,17.224,0.52739,-1.4574,0.21151,-2.8435,7.795,0.42107,0.60748,0.22825
9.5238,0,0,9.5238,0,0,0,0,0,9.5238,0,0,33.333,4.7619,4.7619,9.5238,9.5238,4.7619,0,4.7619,-0.06972,24.572,0.17954,0.5172,0.20458,0.073803,12.789,-0.32046,1.0509,0.20868
0,0,0,0,13.333,6.6667,0,6.6667,13.333,6.6667,0,6.6667,6.6667,0,6.6667,13.333,0,20,0,0,-0.045146,56.784,-0.21406,-0.74564,0.22802,-0.42219,13.192,-0.074835,-0.087922,0.22025
5.5556,0,11.111,11.111,5.5556,0,0,11.111,5.5556,5.5556,5.5556,11.111,5.5556,0,0,16.667,0,5.5556,0,0,2.4707,32.386,-0.015065,-0.29346,0.26042,2.3354,20.003,0.64996,0.38926,0.25562
0,0,11.111,5.5556,11.111,5.5556,5.5556,0,16.667,16.667,0,0,5.5556,5.5556,0,16.667,0,0,0,0,0.053662,33.622,0.081554,0.18994,0.26404,-0.032309,24.551,-0.55242,0.71403,0.26838
6.25,0,0,0,6.25,6.25,6.25,0,12.5,12.5,0,18.75,0,6.25,0,12.5,6.25,6.25,0,0,0.050297,49.904,0.11042,-0.13063,0.24665,-0.096529,52.138,-0.099991,-0.46234,0.2534
0,0,12.5,6.25,6.25,6.25,0,6.25,12.5,0,6.25,6.25,0,6.25,18.75,0,12.5,0,0,0,-3.4772,30.248,-0.0092495,0.85909,0.2753,-6.0474,31.986,-0.15571,-0.43114,0.27444
26.667,0,0,6.6667,6.6667,6.6667,0,0,13.333,13.333,0,6.6667,0,6.6667,0,6.6667,0,6.6667,0,0,0.088732,17.024,0.54384,0.40768,0.21783,-0.17623,4.6285,0.6292,-1.2002,0.21415
0,6.25,0,25,6.25,12.5,0,0,6.25,0,6.25,0,0,6.25,6.25,6.25,6.25,12.5,0,0,-0.55624,39.769,0.15045,0.69818,0.28844,0.72748,44.222,0.11149,-0.18282,0.2759
11.765,0,0,23.529,0,0,0,0,0,0,0,0,23.529,0,0,11.765,11.765,17.647,0,0,0.026506,43.961,-0.10323,0.047667,0.18686,-0.078933,35.929,0.20176,0.13412,0.18528
15,0,5,0,0,5,0,5,0,0,0,0,10,20,0,20,10,10,0,0,0.024968,13.183,0.34066,0.36122,0.20774,-0.05825,13.011,0.12968,-0.092361,0.21038
10,0,10,10,10,15,10,5,0,10,0,0,0,0,0,5,0,5,0,10,0.085326,56.235,-0.6984,0.37938,0.25597,-0.12486,71.133,0.32735,-0.035206,0.26229
6.25,6.25,12.5,0,6.25,12.5,0,0,0,6.25,6.25,12.5,0,0,12.5,0,6.25,6.25,0,6.25,2.4012,21.374,0.081154,-0.2422,0.26737,4.8371,55.678,-0.25772,0.13939,0.27627
21.053,5.2632,0,5.2632,0,5.2632,0,0,0,10.526,0,5.2632,5.2632,5.2632,5.2632,5.2632,5.2632,10.526,0,10.526,-0.048856,37.407,0.1908,-0.72225,0.22669,0.033956,42.606,-0.27619,0.36794,0.22657
0,0,11.765,5.8824,0,11.765,5.8824,0,0,17.647,0,11.765,0,11.765,0,0,0,11.765,0,11.765,0.072462,47.738,-0.17318,0.34318,0.26936,0.019307,65.966,-0.46082,0.34325,0.26724
14.286,0,4.7619,0,4.7619,0,4.7619,0,19.048,4.7619,0,4.7619,4.7619,0,0,9.5238,14.286,14.286,0,0,0.024693,39.947,0.63672,-0.54899,0.21681,0.0087447,63.19,0.14573,0.30651,0.21427
